id,date,bedrooms,bathrooms,sqft_living,sqft_lot,floors,waterfront,view,condition,grade,sqft_above,sqft_basement,yr_built,yr_renovated,zipcode,lat,long,sqft_living15,sqft_lot15,price
1338800280,2014-09-29,4,1.5,2650,6900,2.0,0,0,4,9,2400,250,1909,0,98112,47.6275,-122.305,2420,6900,1460000
5406500440,2014-08-12,4,2.5,2780,6235,2.0,0,0,3,8,2780,0,2001,0,98075,47.5976,-122.039,2670,4410,690000
1235100328,2015-02-25,5,4.0,4070,11334,2.0,0,0,3,10,4070,0,2014,0,98033,47.6771,-122.187,2640,9401,1450000
4141010050,2015-01-21,3,2.5,3240,12625,2.0,0,0,3,11,3240,0,1987,0,98040,47.5327,-122.232,3470,12331,1290000
9510310280,2014-07-09,4,3.5,3650,38546,2.0,0,0,3,9,2550,1100,1996,0,98045,47.4776,-121.73,2860,34284,696000
8562740290,2014-10-10,5,2.5,3160,5635,2.0,0,0,3,9,3160,0,2003,0,98027,47.5362,-122.067,3670,6087,685000
9348700480,2014-07-15,4,2.5,3290,8147,2.0,0,0,3,10,3290,0,2003,0,98052,47.7048,-122.107,3290,7467,856500
2856100250,2014-11-06,4,2.5,2470,2550,3.0,0,0,3,8,2470,0,2004,0,98117,47.6765,-122.389,1270,3060,735000
1250201640,2014-05-07,3,2.0,2540,7200,1.5,0,3,4,8,1600,940,1905,0,98144,47.5972,-122.292,2040,5900,775000
5316100920,2014-07-25,3,4.25,5150,7800,2.5,0,2,3,11,4170,980,1954,0,98112,47.6288,-122.282,4270,7800,2250000
6813600605,2015-01-28,4,4.5,3420,7440,3.0,0,0,3,9,3420,0,2014,0,98103,47.6875,-122.33,1360,5580,1350000
9828700235,2015-04-01,3,1.0,1560,4500,1.5,0,0,5,7,1560,0,1915,0,98112,47.6204,-122.292,1530,4500,669000
2513500010,2015-05-04,2,1.0,990,4000,1.0,0,0,4,7,990,0,1911,0,98103,47.6589,-122.341,1560,4000,747000
452002135,2015-04-22,4,2.5,2740,5000,2.0,0,0,3,9,2740,0,2012,0,98107,47.674,-122.371,1660,5000,1070000
6610000591,2014-10-21,4,2.75,2470,5500,1.0,0,3,3,9,1570,900,1960,2005,98107,47.6586,-122.358,1620,5500,1210000
3585901025,2014-06-13,3,2.5,4310,32093,1.5,0,4,5,10,2510,1800,1982,0,98177,47.7624,-122.38,3810,26400,1740000
9809000010,2015-01-06,5,2.5,3090,16583,2.0,0,0,4,9,3090,0,1964,0,98004,47.6458,-122.218,3740,17853,1630000
8722101100,2015-03-19,3,1.75,2050,5160,1.5,0,0,4,8,1300,750,1926,0,98112,47.6374,-122.304,2220,5960,739000
868001435,2015-01-27,3,3.0,3450,16740,1.0,0,4,4,9,1960,1490,1949,1993,98177,47.7067,-122.38,3220,12528,2230000
1890000275,2015-04-29,3,1.5,1940,3570,2.0,0,0,4,8,1740,200,1916,0,98105,47.6618,-122.325,1580,3570,815000
4232902335,2014-08-14,5,4.0,2710,2800,3.0,0,0,3,10,2380,330,1974,2008,98119,47.6346,-122.364,1530,3600,1200000
6446200305,2014-06-23,4,2.5,2650,30500,1.0,0,0,4,8,1680,970,1960,0,98029,47.5535,-122.028,2650,30500,715000
7202360170,2014-05-23,4,2.75,3500,7200,2.0,0,0,3,9,3500,0,2005,0,98053,47.6818,-122.025,3920,7666,788600
2825079001,2014-08-14,5,1.75,1930,501376,2.0,0,0,3,7,1930,0,1930,0,98014,47.6294,-121.911,1710,87120,800000
2488200168,2014-07-18,3,1.75,1530,4000,2.0,0,0,3,8,1530,0,1985,0,98136,47.5239,-122.388,2140,5000,725000
8835700010,2015-01-16,4,2.5,3620,17133,1.0,0,4,3,10,2220,1400,1993,0,98075,47.5604,-122.027,3530,17026,919000
2481610050,2014-11-24,4,3.0,3370,47959,2.0,0,0,4,10,3370,0,1981,0,98072,47.733,-122.129,3370,38896,905000
9430100020,2014-06-17,4,2.75,2630,7505,2.0,0,0,3,8,2630,0,1994,0,98052,47.6846,-122.163,2670,7506,725000
2436700280,2014-05-28,4,1.75,2330,4000,2.0,0,0,5,8,1300,1030,1924,0,98105,47.666,-122.289,2040,4000,840000
3760500514,2014-09-12,3,2.5,2820,14890,1.0,0,4,3,9,1770,1050,1985,0,98034,47.7019,-122.228,3740,14890,853505
811000050,2014-12-31,3,1.5,1890,5000,1.5,0,0,3,9,1890,0,1929,0,98109,47.6312,-122.353,2560,5000,826000
8691330130,2014-06-11,4,2.5,2810,10986,2.0,0,0,3,10,2810,0,1997,0,98075,47.5943,-121.981,3540,10986,742000
4140930010,2014-09-19,4,2.5,2780,6737,2.0,0,0,3,9,2780,0,2002,0,98006,47.5656,-122.122,2750,7950,739000
7979900430,2014-12-03,3,2.25,3340,13805,1.0,0,0,3,8,3340,0,1950,1992,98155,47.744,-122.292,2060,12304,670000
1338300010,2014-10-13,3,2.25,2560,3996,1.5,0,0,3,8,2150,410,1910,0,98112,47.6321,-122.306,2970,4320,842500
4154305575,2014-09-03,3,2.5,2230,7200,3.0,0,3,3,9,2230,0,1996,0,98118,47.558,-122.265,2230,7200,836500
2402100715,2014-07-26,2,1.0,1410,5101,1.5,0,0,3,8,1410,0,1927,0,98103,47.6872,-122.333,1410,4224,658500
1890000225,2014-06-20,6,1.75,2380,4080,2.0,0,0,3,8,2380,0,1917,0,98105,47.6629,-122.325,2030,4080,725000
7525900050,2014-12-05,3,2.25,2206,82031,1.0,0,2,3,6,866,1340,1983,0,98074,47.6302,-122.069,2590,53024,780000
2331300415,2014-06-20,3,2.25,2140,3000,2.0,0,0,3,9,2140,0,1905,2006,98103,47.6767,-122.351,1430,4712,780000
6815100380,2015-05-14,3,1.75,1900,4000,1.0,0,0,3,7,1300,600,1965,0,98103,47.6854,-122.331,1880,4000,855000
6819100020,2014-05-29,4,4.25,4960,6000,2.5,0,0,3,11,3680,1280,1909,2003,98109,47.6437,-122.356,2160,4080,1430000
1868902745,2014-05-02,3,2.0,2710,4500,1.5,0,0,4,8,1880,830,1929,0,98115,47.6747,-122.295,2060,4500,805000
9286730020,2015-03-31,5,3.25,3890,20005,1.0,0,0,3,10,2260,1630,1977,0,98004,47.6312,-122.224,3450,20176,1800000
4122900020,2014-06-26,4,3.0,4040,20001,1.0,0,0,3,9,2020,2020,1972,2001,98004,47.6408,-122.212,2990,20098,1390000
1825079005,2014-06-09,4,2.5,2800,246114,2.0,0,0,3,9,2800,0,1999,0,98014,47.6586,-121.962,2750,60351,739000
2597650660,2014-10-13,4,2.5,3180,15358,2.0,0,0,3,9,3180,0,1988,0,98027,47.5172,-122.053,3020,15522,775000
1959703070,2014-10-29,5,3.0,3730,5500,1.5,0,0,3,7,2160,1570,1927,0,98102,47.6507,-122.32,1890,5500,979700
4038700680,2014-07-25,5,3.0,2230,8560,1.0,0,0,3,8,1150,1080,1960,2014,98008,47.6154,-122.115,2040,8560,750000
2919200440,2015-04-07,4,2.5,1860,3840,1.5,0,0,3,7,1170,690,1928,2014,98117,47.6886,-122.359,1400,3840,715000
6751500185,2015-04-21,5,3.0,2750,10000,1.0,0,0,4,7,1730,1020,1957,0,98008,47.5878,-122.13,2520,10000,795000
3625700010,2014-05-06,5,4.0,4510,15175,2.0,0,0,3,10,4510,0,1969,2002,98040,47.5309,-122.228,3510,13500,1870000
8084900170,2014-10-23,5,3.0,3910,16200,1.0,0,0,4,9,2890,1020,1960,0,98004,47.6326,-122.217,3620,16200,1560000
2205700470,2015-01-22,5,4.25,3920,11412,2.0,0,0,3,7,3920,0,1955,2005,98006,47.5766,-122.151,1400,9750,650500
3629200020,2015-02-02,4,2.5,3180,10105,2.0,0,0,4,9,3180,0,1986,0,98040,47.5328,-122.226,2670,10355,960000
6070800050,2015-02-13,3,2.5,2330,9160,2.0,0,0,3,9,2330,0,1997,0,98006,47.5467,-122.181,2460,9160,710000
2804600005,2014-12-19,3,2.0,2090,4077,1.5,0,0,4,8,1530,560,1931,0,98112,47.6433,-122.3,2010,4132,1050000
7431500280,2014-11-10,4,3.0,3060,50002,1.0,0,2,4,8,2460,600,1957,0,98008,47.6205,-122.096,2740,16181,959750
2464400280,2015-05-04,4,3.5,2850,2910,2.0,0,2,3,8,1970,880,1905,1996,98115,47.6855,-122.321,1460,3880,710000
2600130190,2014-11-07,4,2.5,2790,10289,2.0,0,0,3,9,2790,0,1987,0,98006,47.5483,-122.158,2650,10126,982000
305010050,2014-12-31,4,2.5,2510,5936,2.0,0,0,3,9,2510,0,1998,0,98075,47.5847,-122.032,2760,6060,665000
3761100257,2014-07-14,3,3.0,4560,16339,2.0,0,2,3,10,4040,520,2001,0,98034,47.7024,-122.243,2620,11561,1220000
1370802455,2014-08-13,4,4.5,3180,4606,2.0,0,3,4,9,1990,1190,1929,0,98199,47.6402,-122.405,2110,5323,1050000
2592210290,2014-10-10,4,2.5,2650,12001,2.0,0,0,4,9,2650,0,1984,0,98006,47.5496,-122.14,2880,14054,870000
8081020380,2015-02-17,4,2.5,3350,11688,1.0,0,2,3,10,1760,1590,1995,0,98006,47.5507,-122.133,4240,10804,1200000
925069134,2014-09-10,4,2.0,3090,41147,1.0,0,0,3,7,3090,0,1990,0,98052,47.6748,-122.049,3300,34280,870000
4178310080,2014-07-23,5,2.75,3030,13640,2.0,0,0,4,8,3030,0,1980,0,98007,47.6186,-122.146,2500,13225,768000
2481610170,2014-06-09,4,2.25,3160,34560,1.0,0,0,4,10,3160,0,1981,0,98072,47.7337,-122.132,3530,38045,965000
7135521680,2014-05-22,4,2.5,2600,17388,2.0,0,0,3,9,2600,0,1996,0,98059,47.5283,-122.146,2950,11553,665000
7631800015,2015-04-07,3,3.25,5480,57990,2.0,1,4,3,11,5480,0,1991,0,98166,47.4558,-122.371,2500,22954,2510000
7015201015,2014-10-28,3,3.0,3030,5156,1.5,0,0,4,9,2080,950,1929,0,98119,47.647,-122.369,1910,5720,879000
9348700450,2014-08-18,4,3.5,3560,7178,2.0,0,3,3,10,2590,970,2006,0,98052,47.7054,-122.107,3290,6978,833000
7785000230,2014-05-27,5,3.0,3480,15185,2.0,0,0,4,8,3480,0,1964,0,98040,47.5757,-122.216,3030,14257,970000
1370800940,2014-07-21,3,2.5,2390,5500,1.0,0,3,3,9,1700,690,1952,0,98199,47.6389,-122.409,2700,5500,1350000
8691300900,2014-08-21,4,2.5,3730,9847,2.0,0,0,3,10,3730,0,1997,0,98075,47.587,-121.976,3490,10219,840000
2771604791,2014-07-19,3,1.75,2140,3584,1.0,0,0,3,7,1070,1070,1952,0,98199,47.636,-122.391,1620,4000,680000
2537500040,2015-03-04,4,2.5,3220,7873,2.0,0,0,3,10,3220,0,1994,0,98075,47.5849,-122.03,2610,8023,763000
5315101728,2015-03-19,4,3.0,2320,7200,1.0,0,0,3,7,1260,1060,1943,2000,98040,47.5893,-122.232,1760,7200,770000
326069164,2015-04-29,4,2.5,3450,43216,2.0,0,0,3,9,3450,0,2000,0,98072,47.7625,-122.025,3030,50481,840000
9348700610,2014-12-17,4,3.75,3370,6766,2.0,0,0,3,9,3370,0,2005,0,98052,47.7063,-122.106,3530,6766,800000
6705850300,2015-04-14,4,2.5,3010,9323,2.0,0,0,3,10,3010,0,1992,0,98075,47.578,-122.053,2840,8413,754999
3720800115,2015-03-31,3,1.75,2340,5500,2.0,0,2,3,9,2340,0,1988,0,98102,47.6451,-122.319,2830,5500,982218
1824079052,2015-04-01,4,3.25,4200,210394,2.0,0,0,4,10,4200,0,1993,0,98024,47.5607,-121.961,2370,184694,1650000
7237500650,2015-02-13,5,4.25,5040,9466,2.0,0,0,3,11,5040,0,2004,0,98059,47.5282,-122.133,4300,9417,1280000
3100500065,2014-07-08,5,2.75,3500,5040,2.0,0,2,3,9,2950,550,1927,2007,98126,47.5527,-122.379,1450,5040,970000
6933600456,2015-03-13,4,2.75,3600,5040,2.0,0,0,3,9,2610,990,2004,0,98199,47.6487,-122.388,1590,5040,970000
2025059201,2014-07-31,3,1.75,1880,13300,1.0,0,0,3,7,1380,500,1967,0,98004,47.634,-122.204,3550,10883,725000
1247100035,2014-06-30,4,2.75,3330,9143,2.0,0,0,4,10,3330,0,1995,0,98033,47.6821,-122.19,2390,9143,1100000
9523100026,2014-07-23,4,2.5,3170,4979,2.0,0,0,4,7,2570,600,1925,0,98103,47.6655,-122.34,2060,5000,748000
1093000090,2015-04-16,2,2.0,1990,6180,1.0,0,0,4,7,1010,980,1941,0,98115,47.6792,-122.303,1470,5150,776000
1853080540,2014-11-24,5,2.75,3460,7977,2.0,0,0,3,9,3460,0,2011,0,98074,47.5908,-122.062,3390,6630,858450
1175001075,2014-09-16,4,3.0,2370,3836,2.0,0,0,3,9,1750,620,1969,2008,98107,47.6718,-122.394,1690,4698,957000
8129700985,2015-04-27,3,1.75,1350,4000,1.5,0,0,4,7,1350,0,1925,0,98103,47.6581,-122.354,1880,4000,700000
3754501240,2015-02-06,3,4.0,5120,4600,3.0,0,2,3,11,4490,630,2008,0,98034,47.7052,-122.223,2510,5918,1550000
2226069018,2014-11-12,4,2.5,3960,38615,2.0,0,0,3,10,3960,0,2000,0,98077,47.7249,-122.024,3290,43560,805000
4206901215,2014-06-12,4,3.25,2420,4000,1.5,0,0,5,9,1870,550,1911,0,98105,47.6567,-122.325,1810,4000,920000
4139440610,2014-05-12,3,2.5,2620,8950,2.0,0,0,3,9,2620,0,1992,0,98006,47.5523,-122.119,2850,8809,746000
3222049151,2014-10-30,3,2.5,2990,10711,1.0,1,4,3,9,1560,1430,1976,1991,98198,47.3573,-122.324,2870,11476,820000
1125069086,2015-04-28,3,2.5,3070,223463,2.0,0,0,3,9,3070,0,2003,0,98053,47.664,-121.993,3640,223463,753000
2902200076,2015-01-28,3,3.0,2060,3200,2.0,0,0,3,8,2060,0,1907,1984,98102,47.637,-122.324,1760,2669,800000
2141320230,2015-04-10,4,2.25,2000,8068,2.0,0,0,5,8,2000,0,1976,0,98006,47.5584,-122.137,2080,7837,710000
333100209,2015-03-18,3,1.75,2330,16300,2.0,0,0,3,9,2330,0,1964,0,98034,47.7037,-122.24,2330,16300,690000
2724079014,2015-03-31,3,3.25,2970,234788,2.0,0,3,3,9,2040,930,1991,0,98024,47.5353,-121.897,2970,220413,721500
1370801800,2014-05-19,3,1.5,2200,5000,1.5,0,0,3,9,2200,0,1932,0,98199,47.6404,-122.408,2860,5000,924000
3585901085,2014-06-04,6,4.5,3810,28176,1.0,0,4,5,10,3810,0,1969,0,98177,47.7612,-122.381,3810,26400,2010000
7851990230,2015-03-16,4,3.5,3920,11086,2.0,0,0,3,10,3920,0,1999,0,98065,47.5416,-121.869,3740,10880,825000
226039317,2015-01-07,4,2.75,3210,8520,1.0,0,2,4,7,1810,1400,1976,0,98177,47.7743,-122.388,2450,7360,750000
856001130,2015-02-23,4,2.5,3560,8960,2.0,0,0,3,10,3560,0,2001,0,98033,47.6903,-122.213,1660,7680,1360000
5014600210,2014-12-15,4,2.5,3060,5000,2.0,0,0,3,9,3060,0,2006,0,98059,47.5395,-122.188,2870,5548,710000
7611200195,2015-02-20,3,2.0,2360,18000,1.0,0,0,4,8,2180,180,1951,0,98177,47.7133,-122.367,2600,17300,709000
8881900230,2014-12-02,3,2.75,2870,6600,2.0,0,2,3,8,2870,0,1984,0,98008,47.5745,-122.113,2570,7925,755000
3271300365,2015-04-07,3,2.75,2770,5800,1.0,0,0,4,8,1650,1120,1959,0,98199,47.6496,-122.413,2340,5800,1080000
9829200580,2014-09-17,3,2.75,2500,6350,2.0,0,0,5,9,2370,130,1979,0,98122,47.6035,-122.285,2090,5454,990000
924069042,2014-11-25,3,2.0,1160,13747,1.0,0,0,5,5,580,580,1931,0,98075,47.585,-122.051,2961,16320,775000
287000110,2014-06-25,4,1.5,1880,6200,1.0,0,2,5,8,1440,440,1954,0,98146,47.5035,-122.384,2070,6500,680000
472000590,2014-06-24,3,2.0,2540,4750,1.5,0,0,5,9,1840,700,1930,0,98117,47.6838,-122.4,2190,4750,845000
7576700150,2014-10-01,3,2.25,2360,5504,2.0,0,0,4,8,2080,280,1913,0,98122,47.617,-122.288,2840,5470,1330000
1026069095,2014-06-24,3,2.5,3200,203425,1.0,0,0,3,10,3200,0,2000,0,98077,47.7614,-122.015,3200,203425,839000
8824900120,2014-06-06,4,3.0,2720,3800,2.0,0,0,5,8,1800,920,1919,0,98115,47.6756,-122.306,1940,4001,739000
6352600210,2014-06-11,4,2.5,3280,6181,2.0,0,0,3,10,3280,0,2001,0,98074,47.6484,-122.081,3110,7570,809950
4278900110,2014-10-09,3,3.25,2080,3025,2.0,0,2,4,8,1220,860,1984,0,98122,47.6051,-122.289,2680,6518,969500
7214790110,2014-06-13,4,2.5,2790,43091,2.0,0,0,4,9,2790,0,1989,0,98077,47.7759,-122.08,2750,35290,665000
126059019,2015-03-16,4,2.5,3170,94855,1.0,0,0,4,9,1910,1260,1978,0,98072,47.7648,-122.112,2590,65340,799000
9169600043,2015-04-24,3,1.75,2190,6450,1.0,0,0,3,8,1480,710,1957,0,98136,47.5284,-122.391,2190,6450,765000
4139900210,2014-06-20,4,3.5,4410,36200,2.0,0,0,3,11,4410,0,1989,0,98006,47.5487,-122.126,4760,35860,1320000
7352200450,2015-01-15,4,3.25,3580,19989,1.5,1,4,4,7,3480,100,1915,1965,98125,47.7087,-122.276,2410,6389,2050000
4217401240,2014-07-17,3,2.5,2160,6000,1.5,0,0,4,8,1880,280,1939,0,98105,47.6582,-122.28,2300,6000,990000
1872900065,2015-04-10,3,1.75,1900,13600,1.0,0,0,4,8,1900,0,1956,0,98004,47.6163,-122.219,2510,16600,1210000
9285800180,2014-06-26,4,3.5,3370,5000,2.0,0,2,3,8,2470,900,2008,0,98126,47.5714,-122.38,1820,5000,900000
4322200220,2015-04-21,3,2.75,3370,5350,1.5,0,1,4,7,2310,1060,1910,0,98136,47.5373,-122.39,1720,5618,675000
1112000100,2015-03-30,5,3.5,3990,5000,2.0,0,0,3,8,2910,1080,2004,0,98118,47.54,-122.27,1310,5000,740000
7010700936,2014-06-13,3,2.5,2860,4442,2.0,0,0,3,8,2860,0,2000,0,98199,47.661,-122.396,1440,4400,799000
8712100530,2014-08-13,4,2.0,1710,4178,1.5,0,0,4,8,1710,0,1926,0,98112,47.6373,-122.3,1760,4178,895000
6021503840,2014-06-10,3,1.0,1580,5000,1.5,0,0,3,7,1580,0,1926,0,98117,47.684,-122.386,1280,4000,749000
3856903515,2014-12-22,3,2.0,1460,6250,1.5,0,0,4,7,1460,0,1912,0,98103,47.6693,-122.333,1690,4750,705000
3754010040,2014-10-23,3,2.5,2020,7512,2.0,0,0,4,8,2020,0,1981,0,98033,47.6927,-122.206,2410,8500,744000
6788201781,2014-06-05,4,2.0,2660,3900,1.5,0,0,4,7,1480,1180,1923,0,98112,47.6398,-122.306,2350,3900,886000
323089085,2015-04-22,3,2.0,2740,101930,1.0,0,2,3,9,2740,0,1999,0,98045,47.5056,-121.77,2140,83635,850000
4139450360,2014-05-14,4,2.5,3320,7644,2.0,0,0,3,10,3320,0,1995,0,98006,47.5541,-122.106,3320,9472,950000
439000230,2015-04-29,4,2.25,2440,9889,1.0,0,0,3,7,1540,900,1952,0,98115,47.6932,-122.3,1710,6284,805000
3024059057,2015-05-01,4,4.5,5550,16065,2.0,0,0,3,9,3880,1670,2003,0,98040,47.5455,-122.214,3470,16488,1650000
9528105305,2015-01-21,4,3.5,3130,4500,2.0,0,0,3,9,2060,1070,2014,0,98103,47.677,-122.33,1500,4500,1380000
5605000215,2015-02-25,4,1.0,1470,5450,1.5,0,0,3,7,1470,0,1918,0,98112,47.6458,-122.306,2160,5450,700000
868000175,2014-10-01,4,1.5,2440,8040,1.0,0,0,4,8,1440,1000,1950,0,98177,47.7081,-122.374,2140,7920,849000
8820902549,2014-11-19,3,1.75,2280,3446,2.0,0,0,3,8,2280,0,1949,1991,98125,47.715,-122.282,1610,6670,718000
3096000040,2015-04-30,5,1.75,2360,6150,1.0,0,0,5,7,1180,1180,1940,0,98107,47.6732,-122.4,2100,5500,871000
4379400490,2014-07-10,4,2.5,2390,5249,2.0,0,0,3,9,2390,0,2006,0,98074,47.6194,-122.026,2600,5342,675000
7732410360,2014-08-22,3,2.5,2420,9000,2.0,0,0,4,9,2420,0,1987,0,98007,47.6599,-122.146,2630,9000,752888
7922710450,2015-03-27,5,2.5,3670,8960,1.5,0,0,3,8,3670,0,1973,0,98052,47.6654,-122.142,2340,9425,731000
9287802410,2014-08-22,5,2.75,1990,3750,1.5,0,0,4,7,1990,0,1913,0,98107,47.6733,-122.358,1820,5000,852000
9238900616,2014-06-10,3,1.75,1760,8400,1.0,0,0,4,8,1460,300,1960,0,98136,47.5355,-122.39,1980,8400,680000
7110000068,2014-07-03,6,2.75,2520,54160,2.0,1,4,3,7,2520,0,1954,0,98146,47.4969,-122.376,2790,26809,975000
4054500180,2014-07-24,4,3.25,4030,36762,2.0,0,0,3,11,4030,0,1988,0,98077,47.7235,-122.039,4090,40371,985000
3262300555,2014-07-08,4,5.25,6500,14986,2.0,0,0,3,11,5180,1320,2001,0,98039,47.6304,-122.236,2270,8119,2460000
1245003740,2014-07-23,3,2.0,1840,6000,2.0,0,0,5,7,1720,120,1946,0,98033,47.6828,-122.207,1390,6000,778000
3761100180,2014-09-17,4,2.5,2980,13341,1.5,1,4,5,8,1800,1180,1928,0,98034,47.704,-122.245,2340,19810,1600000
6666800180,2015-01-30,4,2.25,1900,8272,1.0,0,0,4,9,1460,440,1966,0,98040,47.5803,-122.227,2040,8479,715000
8651200040,2014-08-14,4,2.5,2790,15653,2.0,0,0,4,10,2790,0,1964,0,98040,47.5477,-122.215,3520,15653,950000
1726600110,2014-07-17,3,2.25,2260,13209,1.0,0,0,3,9,2260,0,1977,0,98005,47.6385,-122.167,2820,12534,675000
7424700145,2014-07-30,3,3.5,3380,3333,3.0,0,0,3,10,2800,580,2008,0,98122,47.6162,-122.288,2790,5000,1190000
3625049079,2014-08-01,3,2.0,2070,9600,1.0,0,1,3,7,1590,480,1946,0,98039,47.616,-122.239,3000,16215,1350000
8081020330,2014-07-29,4,3.25,3470,11843,1.0,0,3,3,11,2270,1200,1989,0,98006,47.5513,-122.135,3910,13247,1320000
9828702588,2015-03-11,3,2.5,2030,1800,3.0,0,0,3,9,2030,0,2013,0,98112,47.6199,-122.3,1450,1441,906000
272000945,2015-03-25,3,3.25,2330,4000,1.0,0,2,3,10,1730,600,1964,2000,98144,47.5882,-122.295,2080,4000,826000
2436200436,2014-07-08,4,3.5,3150,5500,2.0,0,0,3,9,3150,0,2014,0,98105,47.6644,-122.293,1550,4200,1210000
3975400085,2014-06-24,4,3.0,3330,4000,1.0,0,0,3,8,1790,1540,1958,0,98103,47.6559,-122.344,1610,4000,850000
8952900245,2014-07-15,6,3.25,4920,20590,1.0,0,3,4,9,2730,2190,1960,0,98118,47.5468,-122.267,3700,14994,850000
2824069373,2014-05-15,5,3.75,3580,14275,2.0,0,0,3,10,3190,390,1999,0,98027,47.5322,-122.056,2740,14300,765000
46100504,2014-06-17,4,3.75,4100,22798,1.5,0,3,5,11,2540,1560,1934,1979,98040,47.5648,-122.21,3880,18730,2030000
1346300035,2014-06-26,5,3.0,4480,5000,2.5,0,0,5,12,3420,1060,1902,0,98112,47.6275,-122.315,3220,5600,1990000
7518506716,2014-08-27,3,2.5,2830,3750,3.0,0,0,3,10,2830,0,2014,0,98117,47.6798,-122.385,1780,5100,969950
9826701765,2014-08-08,3,1.0,1610,7680,1.0,0,0,3,6,900,710,1956,0,98122,47.6038,-122.303,1940,2880,715000
1438700040,2014-08-25,5,2.75,2410,19447,2.0,0,2,3,10,2290,120,1968,0,98040,47.5549,-122.211,2980,19447,1320000
5494000040,2014-12-01,4,2.75,2660,9547,1.0,0,1,3,8,1930,730,1968,2006,98004,47.616,-122.218,2410,10001,1440000
7234601198,2014-06-04,3,3.25,1540,704,3.0,0,0,3,9,1540,0,2011,0,98122,47.6177,-122.308,1540,1456,742000
1931300110,2014-07-25,3,1.0,1570,4000,2.0,0,0,5,8,1570,0,1908,0,98103,47.6575,-122.346,1640,4000,700000
1807900300,2014-12-17,6,3.0,2530,9000,1.0,0,0,3,6,2530,0,1978,0,98033,47.6716,-122.199,1886,6000,830000
5364200620,2014-08-14,3,2.25,2390,4590,2.0,0,0,3,8,2090,300,1941,1998,98105,47.6615,-122.276,2280,5179,980000
1939130120,2014-07-18,4,2.5,3100,8529,2.0,0,0,3,9,3100,0,1990,0,98074,47.6252,-122.029,2710,8344,735000
7701961220,2014-06-26,4,2.5,2990,16809,2.0,0,0,3,11,2990,0,1990,0,98077,47.7123,-122.073,3340,18752,800000
7015200900,2015-04-10,4,2.5,2440,5737,2.0,0,0,4,8,1700,740,1929,0,98119,47.6472,-122.367,2020,5543,820000
736100065,2015-03-10,4,2.25,3300,15375,1.5,0,3,3,8,2820,480,1933,1984,98040,47.526,-122.225,3250,15375,1250000
1561600056,2014-10-17,4,3.5,4010,9654,2.0,0,0,3,10,4010,0,2007,0,98004,47.5891,-122.2,1870,9873,1740000
6392002550,2014-10-22,3,2.25,3400,10000,2.0,0,0,3,10,3400,0,1983,0,98115,47.6846,-122.284,1860,5100,970000
1370803835,2014-07-18,2,1.75,2320,6755,1.0,0,0,5,8,1380,940,1946,0,98199,47.6398,-122.403,1990,5000,705000
7805450040,2015-03-16,5,3.25,3740,11536,2.0,0,0,4,9,2540,1200,1984,0,98006,47.5599,-122.108,2920,11258,915557
5457800930,2014-06-13,2,2.25,3170,3000,2.0,0,2,5,10,1990,1180,1900,0,98109,47.6291,-122.351,2980,5061,1700000
4232903990,2014-11-19,3,1.0,2230,3200,2.0,0,2,3,8,1630,600,1918,0,98109,47.6334,-122.356,2280,5400,770000
2883200760,2015-02-09,3,2.5,2440,7419,1.0,0,0,3,7,1520,920,1961,0,98103,47.6857,-122.334,2440,4880,925000
1797500985,2014-09-02,4,2.25,2410,4000,2.0,0,0,5,8,1650,760,1910,0,98115,47.6727,-122.316,1820,4000,883000
5364200477,2014-06-03,3,1.0,1030,4958,1.0,0,0,5,7,1030,0,1952,0,98105,47.6647,-122.277,2230,6987,718000
1455600062,2014-10-21,3,2.5,2080,9612,1.0,0,3,4,8,1700,380,1940,0,98125,47.7293,-122.283,2560,10202,689000
629810720,2014-08-18,4,2.5,3520,9901,2.0,0,0,3,10,3520,0,1998,0,98074,47.6084,-122.011,3490,9667,828000
6648150040,2014-05-13,5,3.25,4860,23723,2.0,0,2,4,11,3820,1040,1989,0,98040,47.5767,-122.215,4040,13860,1680000
6870000150,2014-12-18,4,2.5,2820,4174,2.0,0,0,3,9,2820,0,2004,0,98034,47.7112,-122.226,2560,4853,677000
3904921120,2014-07-15,4,2.5,2770,9532,2.0,0,0,4,9,2770,0,1988,0,98029,47.5688,-122.012,2770,9219,711000
3303990410,2014-11-11,5,3.25,4010,12110,2.0,0,0,3,11,4010,0,2003,0,98059,47.5228,-122.151,4010,12334,1100000
2924079044,2014-07-23,3,3.75,3830,219106,2.0,0,0,3,9,3830,0,1977,1999,98027,47.5432,-121.952,2440,219106,865000
8682310220,2014-08-27,2,2.5,2170,6750,1.0,0,0,3,8,2170,0,2012,0,98053,47.7115,-122.014,2150,6074,765000
7856000150,2014-06-09,3,2.5,2630,10100,1.0,0,0,4,9,1580,1050,1967,0,98006,47.5638,-122.153,2400,9700,852500
1924059278,2014-06-11,3,1.75,2430,14607,1.0,0,1,3,8,1230,1200,1949,1970,98040,47.5588,-122.211,2750,17425,762400
8691330910,2014-05-21,4,2.75,2830,13059,2.0,0,0,3,10,2830,0,1998,0,98075,47.595,-121.986,3840,11596,744000
9169100175,2015-05-07,4,2.0,2490,4700,1.0,0,0,4,7,1690,800,1952,0,98136,47.5254,-122.392,2240,5000,700000
